case_id,battery_id,source_record_id,manufacturer,model_name,canonical_model,vehicle_year,mileage_km,capacity_kwh,chemistry,battery_count,current_year,inspection_date,origin_type,origin_name,origin_region,origin_latitude,origin_longitude,flooded,leakage,overheated,swelling,impact,data_source,capacity_source,chemistry_source,location_source,is_demo,expected_grade,expected_recommended_path,expected_required_diagnostic_capability,expected_collection_route,expected_data_confidence,expected_soh_proxy_score,expected_reuse_score,expected_recycle_score
CASE_000234,BAT_000234,TS_022282,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,107238,28.0,NCM,1,2026,2024-03-08,scrapyard,광주전남폐차장,전남,35.205334,126.874478,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,56.7,58.3,64.9
CASE_000235,BAT_000235,TS_007086,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,98505,28.0,NCM,1,2026,2024-01-25,scrapyard,대구경북폐차장,경북,36.063421,128.38841,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,58.3,59.5,64.6
CASE_000236,BAT_000236,TS_035940,한국지엠주식회사,CHEVROLET BOLT EV,Bolt EV,2018,133442,66.0,NCM,2,2026,2024-04-22,scrapyard,광주전남폐차장,전남,35.115692,126.834354,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,52.0,59.2,79.3
CASE_000237,BAT_000237,TS_023892,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,109373,28.0,NCM,1,2026,2024-03-11,scrapyard,부산권역폐차장,부산,35.156155,128.965361,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,56.3,58.0,65.0
CASE_000238,BAT_000238,TS_031427,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,166301,28.0,NCM,1,2026,2024-04-08,scrapyard,대구경북폐차장,경북,36.091705,128.327831,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000239,BAT_000239,TS_005591,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,145218,28.0,NCM,1,2026,2024-01-19,scrapyard,충남중부폐차장,충남,36.830487,127.141578,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000240,BAT_000240,TS_024293,기아 주식회사,쏘울 EV,Soul EV,2018,159091,30.0,NCM,1,2026,2024-03-12,scrapyard,부산권역폐차장,부산,35.230547,129.033043,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000241,BAT_000241,TS_020776,기아 주식회사,쏘울 EV,Soul EV,2018,146255,30.0,NCM,1,2026,2024-03-05,scrapyard,인천권역폐차장,인천,37.46597,126.689141,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000242,BAT_000242,TS_010220,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,137804,28.0,NCM,1,2026,2024-02-05,scrapyard,부산권역폐차장,부산,35.162753,128.965733,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.2,54.2,66.0
CASE_000243,BAT_000243,TS_070643,기아 주식회사,쏘울 EV,Soul EV,2018,112960,30.0,NCM,1,2026,2024-07-04,scrapyard,인천권역폐차장,인천,37.375446,126.716193,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,55.7,57.5,65.1
CASE_000244,BAT_000244,TS_013093,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,101603,28.0,NCM,1,2026,2024-02-15,scrapyard,부산권역폐차장,부산,35.214102,128.971998,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,57.7,59.0,64.7
CASE_000245,BAT_000245,TS_004860,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,108889,28.0,NCM,3,2026,2024-01-17,scrapyard,부산권역폐차장,부산,35.195688,129.013922,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,56.4,58.0,65.0
CASE_000246,BAT_000246,TS_030919,기아 주식회사,쏘울 EV,Soul EV,2018,127748,30.0,NCM,1,2026,2024-04-05,scrapyard,인천권역폐차장,인천,37.472379,126.626388,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,53.0,55.5,65.7
CASE_000247,BAT_000247,TS_090681,기아 주식회사,쏘울 EV,Soul EV,2015,104461,30.0,NCM,1,2026,2024-08-10,scrapyard,광주전남폐차장,전남,35.184068,126.823665,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,56.2,57.9,65.0
CASE_000248,BAT_000248,TS_018465,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,152416,28.0,NCM,1,2026,2024-02-28,scrapyard,충남중부폐차장,충남,36.819938,127.086515,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000249,BAT_000249,TS_106102,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2017,158453,28.0,NCM,2,2026,2024-09-10,scrapyard,광주전남폐차장,전남,35.186105,126.771388,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,50.0,53.2,66.2
CASE_000250,BAT_000250,TS_087536,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2019,232137,28.0,NCM,1,2026,2024-08-05,scrapyard,인천권역폐차장,인천,37.464322,126.671473,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,54.0,56.2,65.5
CASE_000251,BAT_000251,TS_034372,한국지엠주식회사,CHEVROLET BOLT EV,Bolt EV,2017,231868,66.0,NCM,1,2026,2024-04-18,scrapyard,경기남부폐차장,경기,37.282152,126.99657,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,50.0,57.8,79.8
CASE_000252,BAT_000252,TS_092670,기아 주식회사,쏘울 EV,Soul EV,2016,172230,30.0,NCM,1,2026,2024-08-14,scrapyard,대구경북폐차장,경북,36.094836,128.337561,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,50.0,53.2,66.2
CASE_000253,BAT_000253,TS_070734,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2017,102143,28.0,NCM,1,2026,2024-07-04,scrapyard,경기남부폐차장,경기,37.257314,127.067554,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,56.6,58.2,64.9
CASE_000254,BAT_000254,TS_158849,기아 주식회사,쏘울 EV,Soul EV,2018,115692,30.0,NCM,1,2026,2024-12-09,scrapyard,충남중부폐차장,충남,36.821987,127.105323,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,55.2,57.2,65.2
CASE_000255,BAT_000255,TS_065467,현대자동차(주),아이오닉 일렉트릭(IONIQ ELECTRIC),Ioniq Electric,2018,231301,28.0,NCM,1,2026,2024-06-25,scrapyard,부산권역폐차장,부산,35.240918,128.944522,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,model_specs_seed_unverified,model_specs_seed_unverified,synthetic_scrapyard_region_jitter,True,Orange,recycle_candidate,basic,NCM 전용 수거 루트,1.0,51.0,54.0,66.0
CASE_000256,BAT_000256,TS_125099,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,162122,,UNKNOWN,2,2026,2024-10-16,scrapyard,경기남부폐차장,경기,37.249819,127.026607,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000257,BAT_000257,TS_052559,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,141343,,UNKNOWN,1,2026,2024-05-30,scrapyard,부산권역폐차장,부산,35.230441,129.017321,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000258,BAT_000258,TS_148009,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134041,,UNKNOWN,1,2026,2024-11-20,scrapyard,인천권역폐차장,인천,37.446996,126.671041,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.9,59.2,47.8
CASE_000259,BAT_000259,TS_166176,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,197112,,UNKNOWN,1,2026,2024-12-23,scrapyard,경기남부폐차장,경기,37.259486,126.99673,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000260,BAT_000260,TS_136112,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,300843,,UNKNOWN,1,2026,2024-11-01,scrapyard,부산권역폐차장,부산,35.241233,129.000149,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000261,BAT_000261,TS_126857,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134892,,UNKNOWN,1,2026,2024-10-18,scrapyard,광주전남폐차장,전남,35.089743,126.844846,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.7,59.0,47.9
CASE_000262,BAT_000262,TS_148009,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134041,,UNKNOWN,1,2026,2024-11-20,scrapyard,경기남부폐차장,경기,37.218223,127.051262,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.9,59.2,47.8
CASE_000263,BAT_000263,TS_116140,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131228,,UNKNOWN,1,2026,2024-09-30,scrapyard,충남중부폐차장,충남,36.763224,127.113422,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000264,BAT_000264,TS_125099,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,162122,,UNKNOWN,1,2026,2024-10-16,scrapyard,대전권역폐차장,대전,36.268723,127.409058,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000265,BAT_000265,TS_135287,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,181774,,UNKNOWN,1,2026,2024-10-31,scrapyard,대전권역폐차장,대전,36.326661,127.348272,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000266,BAT_000266,TS_030301,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131189,,UNKNOWN,1,2026,2024-04-03,scrapyard,부산권역폐차장,부산,35.23843,128.980177,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000267,BAT_000267,TS_125099,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,162122,,UNKNOWN,1,2026,2024-10-16,scrapyard,대구경북폐차장,경북,36.109529,128.337226,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000268,BAT_000268,TS_136112,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,300843,,UNKNOWN,1,2026,2024-11-01,scrapyard,충남중부폐차장,충남,36.822023,127.071344,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000269,BAT_000269,TS_136112,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,300843,,UNKNOWN,1,2026,2024-11-01,scrapyard,부산권역폐차장,부산,35.250323,128.925878,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000270,BAT_000270,TS_126857,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134892,,UNKNOWN,1,2026,2024-10-18,scrapyard,부산권역폐차장,부산,35.258669,129.004601,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.7,59.0,47.9
CASE_000271,BAT_000271,TS_116140,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131228,,UNKNOWN,1,2026,2024-09-30,scrapyard,충남중부폐차장,충남,36.81268,127.101617,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000272,BAT_000272,TS_052559,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,141343,,UNKNOWN,1,2026,2024-05-30,scrapyard,인천권역폐차장,인천,37.503676,126.66942,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000273,BAT_000273,TS_126857,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134892,,UNKNOWN,1,2026,2024-10-18,scrapyard,경기남부폐차장,경기,37.266824,127.025234,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.7,59.0,47.9
CASE_000274,BAT_000274,TS_126857,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134892,,UNKNOWN,1,2026,2024-10-18,scrapyard,대전권역폐차장,대전,36.321091,127.423981,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.7,59.0,47.9
CASE_000275,BAT_000275,TS_030301,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131189,,UNKNOWN,1,2026,2024-04-03,scrapyard,충남중부폐차장,충남,36.794296,127.034074,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000276,BAT_000276,TS_122509,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,197041,,UNKNOWN,1,2026,2024-10-12,scrapyard,대구경북폐차장,경북,36.067681,128.292218,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000277,BAT_000277,TS_116140,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131228,,UNKNOWN,1,2026,2024-09-30,scrapyard,대구경북폐차장,경북,36.088415,128.312299,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000278,BAT_000278,TS_020768,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,140088,,UNKNOWN,1,2026,2024-03-05,scrapyard,광주전남폐차장,전남,35.146969,126.903741,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000279,BAT_000279,TS_126857,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134892,,UNKNOWN,2,2026,2024-10-18,scrapyard,인천권역폐차장,인천,37.484425,126.715091,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.7,59.0,47.9
CASE_000280,BAT_000280,TS_140217,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,156601,,UNKNOWN,1,2026,2024-11-08,scrapyard,인천권역폐차장,인천,37.516527,126.732056,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000281,BAT_000281,TS_149037,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,178873,,UNKNOWN,1,2026,2024-11-22,scrapyard,경기남부폐차장,경기,37.215224,126.988694,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000282,BAT_000282,TS_122509,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,197041,,UNKNOWN,1,2026,2024-10-12,scrapyard,대구경북폐차장,경북,36.133249,128.305416,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000283,BAT_000283,TS_020768,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,140088,,UNKNOWN,2,2026,2024-03-05,scrapyard,부산권역폐차장,부산,35.175781,128.996273,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000284,BAT_000284,TS_166177,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,128593,,UNKNOWN,1,2026,2024-12-23,scrapyard,대구경북폐차장,경북,36.136114,128.34664,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.9,59.9,47.6
CASE_000285,BAT_000285,TS_140217,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,156601,,UNKNOWN,1,2026,2024-11-08,scrapyard,대구경북폐차장,경북,36.114912,128.363806,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000286,BAT_000286,TS_116140,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,131228,,UNKNOWN,1,2026,2024-09-30,scrapyard,대전권역폐차장,대전,36.286318,127.377932,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,61.4,59.5,47.7
CASE_000287,BAT_000287,TS_019141,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,143176,,UNKNOWN,1,2026,2024-02-29,scrapyard,경기남부폐차장,경기,37.29609,127.038335,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000288,BAT_000288,TS_140217,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,156601,,UNKNOWN,3,2026,2024-11-08,scrapyard,부산권역폐차장,부산,35.191025,128.986134,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000289,BAT_000289,TS_135287,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,181774,,UNKNOWN,1,2026,2024-10-31,scrapyard,대구경북폐차장,경북,36.100813,128.371822,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000290,BAT_000290,TS_122509,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,197041,,UNKNOWN,1,2026,2024-10-12,scrapyard,대구경북폐차장,경북,36.082059,128.372845,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000291,BAT_000291,TS_148009,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,134041,,UNKNOWN,1,2026,2024-11-20,scrapyard,광주전남폐차장,전남,35.1366,126.795904,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.9,59.2,47.8
CASE_000292,BAT_000292,TS_140217,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,156601,,UNKNOWN,1,2026,2024-11-08,scrapyard,경기남부폐차장,경기,37.278576,126.949946,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000293,BAT_000293,TS_133622,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,226622,,UNKNOWN,1,2026,2024-10-29,scrapyard,대전권역폐차장,대전,36.343776,127.419561,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000294,BAT_000294,TS_019141,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,143176,,UNKNOWN,1,2026,2024-02-29,scrapyard,충남중부폐차장,충남,36.826603,127.15547,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000295,BAT_000295,TS_136112,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,300843,,UNKNOWN,1,2026,2024-11-01,scrapyard,대구경북폐차장,경북,36.132167,128.308878,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000296,BAT_000296,TS_136112,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,300843,,UNKNOWN,2,2026,2024-11-01,scrapyard,대구경북폐차장,경북,36.165723,128.279506,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
CASE_000297,BAT_000297,TS_166176,(주)일진정공,일진무시동전기냉동탑차,UNKNOWN,2021,197112,,UNKNOWN,1,2026,2024-12-23,scrapyard,광주전남폐차장,전남,35.147502,126.856066,False,False,False,False,False,TS_CELL_VOLTAGE_METADATA,unmapped,unmapped,synthetic_scrapyard_region_jitter,True,Gray,diagnosis_required,kolas,화학계 확인 필요 루트,0.6,60.0,58.5,48.0
